IDLigne,Date,IDCommande,Produit,Categorie,Quantite,Prix,Montant,Region,Client
c3d5f2db50cfc2b9526cff19df97ee48-L1,2018-01-29 09:30:09,c3d5f2db50cfc2b9526cff19df97ee48,SKU-e1723cc3f4,Electronics,4,18.9,75.6,Minas Gerais,566247c9538d4a0c5739d6f11f73c655
106d077c4997efaa9e2221af8ebf2c22-L1,2018-01-29 09:49:44,106d077c4997efaa9e2221af8ebf2c22,SKU-c414790bdf,Electronics,1,64.5,64.5,Minas Gerais,3c4dee3f55b5016ca503ca10cd98c12a
b4b08f39312c936c9ecb2327c63337ea-L1,2018-01-29 09:59:36,b4b08f39312c936c9ecb2327c63337ea,SKU-18b0e642cb,Computers Accessories,1,31.9,31.9,Sao Paulo,ee40f86698d1bf94897d87fe5dbc1b2a
2928aa9673f513fc88b34511dcc6e005-L1,2018-01-29 10:14:09,2928aa9673f513fc88b34511dcc6e005,SKU-36f60d4522,Computers Accessories,1,89.49,89.49,Rio de Janeiro,3578707d5fbfaaad05a3862a179bf76d
8860c46d734c9f3a3172bc4a71ec5490-L1,2018-01-29 10:14:11,8860c46d734c9f3a3172bc4a71ec5490,SKU-e53e557d5a,Computers Accessories,1,89.3,89.3,Rio de Janeiro,3578707d5fbfaaad05a3862a179bf76d
789541101a0e986e13ec3f43c425dcd5-L1,2018-01-29 10:37:53,789541101a0e986e13ec3f43c425dcd5,SKU-c69da98331,Computers Accessories,1,9.99,9.99,Sao Paulo,20cb43fb1ada3ef1f839ab353d9dc6f4
40fceec24d509aa4b63f4b0ba9f2621b-L1,2018-01-29 11:02:53,40fceec24d509aa4b63f4b0ba9f2621b,SKU-6a8631b72a,Electronics,1,25.9,25.9,Parana,021823ac7f57395504b4fcf2df8667f9
3e77cc9aa8ac4a0ff4ced987e8044383-L1,2018-01-29 12:09:27,3e77cc9aa8ac4a0ff4ced987e8044383,SKU-4464ecc5c8,Computers Accessories,1,56.0,56.0,Minas Gerais,6b2c1770ecc44e0aabd7d066605c0534
976e9ab712a374c4dad3d2d0e7e1001e-L1,2018-01-29 12:24:04,976e9ab712a374c4dad3d2d0e7e1001e,SKU-656e0eca68,Computers Accessories,1,87.8,87.8,Santa Catarina,8f784ff86ee4ca2d4e655e636684e8c3
718c9dc6e24a5dbdfe4021ffb9f5f63b-L1,2018-01-29 12:33:22,718c9dc6e24a5dbdfe4021ffb9f5f63b,SKU-6803077179,Electronics,1,19.9,19.9,Parana,d35bce9737b580ebcf54f58c24b6ad41
5b03a739e69fe70af9a396dd3c5fd228-L1,2018-01-29 12:42:18,5b03a739e69fe70af9a396dd3c5fd228,SKU-dbb67791e4,Computers Accessories,1,81.5,81.5,Sao Paulo,ba47fc1e9bf003964a40acdfdc46a7db
64ea4c51ad1203229ba011693f35da54-L1,2018-01-29 13:09:31,64ea4c51ad1203229ba011693f35da54,SKU-36f60d4522,Computers Accessories,1,89.49,89.49,Espirito Santo,698a9cafcc15cac8cdbaee64adc6efbe
8b5a2d60eee784b4c2f3c6d1f6e8811c-L1,2018-01-29 13:09:33,8b5a2d60eee784b4c2f3c6d1f6e8811c,SKU-e53e557d5a,Computers Accessories,1,89.3,89.3,Espirito Santo,698a9cafcc15cac8cdbaee64adc6efbe
a25311696c11be42fd840360f1d36669-L1,2018-01-29 13:52:14,a25311696c11be42fd840360f1d36669,SKU-5f0bdec2fb,Telephony,1,13.99,13.99,Sao Paulo,c8edac3754c7f02ea2fe2c2807434cf2
fdb034f444a32838124d8907e443d249-L1,2018-01-29 14:27:38,fdb034f444a32838124d8907e443d249,SKU-35ebf08a93,Electronics,1,18.9,18.9,Parana,980de6dda52e5613f207a6244dca5477
ce7be9c906c372368c7786881d6a6842-L1,2018-01-29 14:39:12,ce7be9c906c372368c7786881d6a6842,SKU-d1c427060a,Computers Accessories,2,149.0,298.0,Parana,c7bfadeb68cb418f58d5465e6902a955
530d6b82444d29e791d959a7c3ce4559-L1,2018-01-29 15:03:43,530d6b82444d29e791d959a7c3ce4559,SKU-e4ca5b20cf,Electronics,1,19.9,19.9,Sao Paulo,399dc00631718d5b79f3843fa4c54b58
beff38e75b4e29421672a5a3a531bf28-L1,2018-01-29 15:46:48,beff38e75b4e29421672a5a3a531bf28,SKU-08a58dc963,Computers Accessories,1,129.0,129.0,Pernambuco,af0ebbae13f308394b2fcf4e4a8b7c38
a79f369e816d39951d6f26ef65842903-L1,2018-01-29 16:31:12,a79f369e816d39951d6f26ef65842903,SKU-5d66715cc9,Electronics,1,19.9,19.9,Sao Paulo,8c59e845478e6ca0e366fefaba4bd46f
c21f62eab437a5529f7dd3076e7da0e4-L1,2018-01-29 16:45:03,c21f62eab437a5529f7dd3076e7da0e4,SKU-2e511b5741,Computers Accessories,3,128.0,384.0,Para,50299c07e471b34cb381a537ac5dcb66
649caa9b6696d9b2bca095239ecaa00f-L1,2018-01-29 16:51:03,649caa9b6696d9b2bca095239ecaa00f,SKU-2591911634,Computers Accessories,1,32.8,32.8,Rio de Janeiro,9a695caee5ab2309ab39824d9f462843
b4b739c397c50fc7144469c4f7a8d29f-L1,2018-01-29 17:14:12,b4b739c397c50fc7144469c4f7a8d29f,SKU-60e77eeb52,Computers Accessories,1,42.99,42.99,Sao Paulo,8ddbf129561e726360fd0deba9298d0e
d273547a145e247d7413e1fbc5279bbf-L1,2018-01-29 17:55:54,d273547a145e247d7413e1fbc5279bbf,SKU-14b6285353,Computers Accessories,1,235.91,235.91,Santa Catarina,5e91f335b1c54456c3ed43c3e7910858
b1a993bc40f696232b7a6a528ab337d7-L1,2018-01-29 18:16:12,b1a993bc40f696232b7a6a528ab337d7,SKU-6cbe4bd19e,Consoles Games,1,38.9,38.9,Sao Paulo,b365699dbae525df31a5137e6d992569
184097b43d72bf0d851d9b82e3164c6b-L1,2018-01-29 18:40:59,184097b43d72bf0d851d9b82e3164c6b,SKU-8c5876b1c7,Telephony,1,49.0,49.0,Sao Paulo,7533cf68f410e996dc4504e5ca1e8fd5
6c1e09e4c733fbc610ee1737436f8a5b-L1,2018-01-29 19:00:35,6c1e09e4c733fbc610ee1737436f8a5b,SKU-d2e8130fbe,Computers Accessories,1,239.99,239.99,Rio Grande do Sul,994aad8dfed8763cbc0123b0aed99285
e495feae6785e3de6da18e3b567982bc-L1,2018-01-29 19:22:52,e495feae6785e3de6da18e3b567982bc,SKU-474bb6b54f,Electronics,1,21.9,21.9,Parana,2932e965d2034342c6b9d04bc3c82e3a
be19acb358fd31051b54dc45f59bb7b9-L1,2018-01-29 19:31:35,be19acb358fd31051b54dc45f59bb7b9,SKU-0e40b1ed4c,Electronics,1,13.65,13.65,Rio de Janeiro,be394873658734cac812a55c34380e09
3b6690156750c4917ecf101375aad921-L1,2018-01-29 19:49:57,3b6690156750c4917ecf101375aad921,SKU-74ae869eb8,Telephony,1,39.99,39.99,Tocantins,5a99dae4c9606abe29dc96573cdf9356
74dd97481e0ded0e137cdd411fbeb2ad-L1,2018-01-29 19:55:20,74dd97481e0ded0e137cdd411fbeb2ad,SKU-a12c9204f6,Computers Accessories,1,29.99,29.99,Sao Paulo,905d95a56f0b4fd5866730fdcea9c3ca
ec807fe5bae575f10d2ea7ea344c4ab2-L1,2018-01-29 20:44:23,ec807fe5bae575f10d2ea7ea344c4ab2,SKU-e0b3d91030,Computers Accessories,1,59.9,59.9,Pernambuco,b34b19f2e95ee44588f6fc8211e9e73d
ca135e527ced56014617ee57b5386a2f-L1,2018-01-29 21:03:16,ca135e527ced56014617ee57b5386a2f,SKU-5c5585c687,Computers Accessories,1,74.89,74.89,Para,9e5e6c3acbc7ee451dd52c0cddb575f4
4380bb6c7d8375926bbea2c8b514dc8c-L1,2018-01-29 21:09:10,4380bb6c7d8375926bbea2c8b514dc8c,SKU-b9023d686f,Electronics,1,21.9,21.9,Rio de Janeiro,ef583977570de5ee4dcb0cb083bde3e1
2fe18a7bcb2efa7693ad98a8f33c1bd9-L1,2018-01-29 21:17:46,2fe18a7bcb2efa7693ad98a8f33c1bd9,SKU-bee2e070c3,Computers Accessories,1,180.0,180.0,Rondonia,107f488b239b8c98acfc78dfc41d8c13
641ad3cb05f84cf88956f08997234c7a-L1,2018-01-29 21:29:36,641ad3cb05f84cf88956f08997234c7a,SKU-6f5483fb23,Computers Accessories,1,136.9,136.9,Minas Gerais,f571ffb223a79f133a817728da847d19
237377b772b133dc1eae831d81a1005c-L1,2018-01-29 21:31:05,237377b772b133dc1eae831d81a1005c,SKU-e6fd80a00e,Computers Accessories,1,22.99,22.99,Sao Paulo,98d09a4203b52454142ad4dee48c4281
1f990d2b7b5a992e60e4c0ac2ff40f36-L1,2018-01-29 21:48:23,1f990d2b7b5a992e60e4c0ac2ff40f36,SKU-5b8a5a9417,Computers Accessories,1,74.9,74.9,Sao Paulo,86bb795b2c858e2ca3bc6271de923619
1f990d2b7b5a992e60e4c0ac2ff40f36-L2,2018-01-29 21:48:23,1f990d2b7b5a992e60e4c0ac2ff40f36,SKU-e5ae72c62e,Computers Accessories,1,64.89,64.89,Sao Paulo,86bb795b2c858e2ca3bc6271de923619
af008f580a2035b0bf1d82f4546a9d1d-L1,2018-01-29 21:51:44,af008f580a2035b0bf1d82f4546a9d1d,SKU-a8b0dd2c57,Computers Accessories,1,135.0,135.0,Sao Paulo,312759a8d9d7e7fae4997a9eec21d2ef
f13b9cfd03f5555ece664b0bec8d2bf8-L1,2018-01-29 21:53:47,f13b9cfd03f5555ece664b0bec8d2bf8,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Sao Paulo,d33eeadf54cb883e79be640f38c32cdc
5af3995b6e2291d7ce8086db20960dd8-L1,2018-01-29 21:55:21,5af3995b6e2291d7ce8086db20960dd8,SKU-cb3fe5272f,Telephony,1,69.9,69.9,Sao Paulo,5ac4e37b3dbd8175a5f76dac1c2e2292
c9bd5b826046d7a922af1b95bdd4d39f-L1,2018-01-29 22:20:16,c9bd5b826046d7a922af1b95bdd4d39f,SKU-c9c6fde711,Telephony,1,29.99,29.99,Espirito Santo,a2d86a6e2476919b3b95635c66366223
e9c8edc1722f49511639c04b493ae5e2-L1,2018-01-29 22:25:40,e9c8edc1722f49511639c04b493ae5e2,SKU-b80921007e,Telephony,1,29.99,29.99,Santa Catarina,28abcf9b44e61dc36117eceae48d4ce0
69d4294063f1e2fbebd209b66859d9af-L1,2018-01-29 22:29:48,69d4294063f1e2fbebd209b66859d9af,SKU-5871595bfa,Telephony,1,27.99,27.99,Minas Gerais,ddf96d7089f964622bbf0f084790f3bf
7d29edfaada15e651ba22a5cab65b61c-L1,2018-01-29 22:45:12,7d29edfaada15e651ba22a5cab65b61c,SKU-93c480c7d1,Computers Accessories,1,149.0,149.0,Distrito Federal,d329379cee2cf84319a59b33258e9ff1
20e7a6f048b842f51258e0b90b76339b-L1,2018-01-29 22:54:56,20e7a6f048b842f51258e0b90b76339b,SKU-36f60d4522,Computers Accessories,1,89.49,89.49,Sao Paulo,e04770f94f452d1cdd8d84c048af4860
295bbf539c1fe97db23dffa5e84387ad-L1,2018-01-29 23:24:50,295bbf539c1fe97db23dffa5e84387ad,SKU-74ae869eb8,Telephony,1,39.99,39.99,Minas Gerais,8dc7e009dbc26db66bc0b02a7882d208
1f38f9f0e83af83813b5db8ee43e1a02-L1,2018-01-30 00:38:18,1f38f9f0e83af83813b5db8ee43e1a02,SKU-0736b2e56f,Telephony,1,13.87,13.87,Rio de Janeiro,8b35c86e1e57c546ea886a54e42f3756
cf165c316414f3f5ef8fe2ef84a443c3-L1,2018-01-30 02:02:30,cf165c316414f3f5ef8fe2ef84a443c3,SKU-18b0e642cb,Computers Accessories,1,31.9,31.9,Bahia,821af681d12f9cd66b20cd1d1e7c02ce
76a948cd55bf22799753720d4545dd2d-L1,2018-01-30 02:41:30,76a948cd55bf22799753720d4545dd2d,SKU-f81d3acffb,Telephony,1,26.99,26.99,Alagoas,43aa3086b95f386b014b1b45de46554c
77a2e7c36ffbd077e377bba2f76eec9f-L1,2018-01-30 06:31:48,77a2e7c36ffbd077e377bba2f76eec9f,SKU-c1f5307dec,Telephony,1,29.99,29.99,Rio Grande do Sul,ed29a1f112ce673bb00c0fd3304042a3
deefddf2c3d015db84f7769915719aae-L1,2018-01-30 08:44:46,deefddf2c3d015db84f7769915719aae,SKU-d9bba71d1d,Electronics,1,52.0,52.0,Sao Paulo,084945acdf382cd924b1ad7e407f651d
0872f22df707596feed1639609f6eba7-L1,2018-01-30 09:00:45,0872f22df707596feed1639609f6eba7,SKU-3f14d74054,Computers Accessories,1,84.9,84.9,Santa Catarina,c314e75b4010c52c80965dea2596378d
6a5771a7c4b156a321263b020bd7e3f2-L1,2018-01-30 09:29:33,6a5771a7c4b156a321263b020bd7e3f2,SKU-b80921007e,Telephony,1,29.99,29.99,Bahia,4c20cece8dea060501365d002b9e4c32
905aa2fd9fefde45aa8b7866b02554ae-L1,2018-01-30 09:43:09,905aa2fd9fefde45aa8b7866b02554ae,SKU-739d233784,Computers Accessories,1,148.91,148.91,Sao Paulo,e16bb75215e3c2628f071f428e4a49bd
5ea6e04d681966d4ae2e0e6dcada5f20-L1,2018-01-30 09:46:33,5ea6e04d681966d4ae2e0e6dcada5f20,SKU-c9c6fde711,Telephony,1,29.99,29.99,Pernambuco,1f9e0baeb7855a52bc3106527c4f9276
309794e0d2f9371217ffd850943a9dbc-L1,2018-01-30 09:47:30,309794e0d2f9371217ffd850943a9dbc,SKU-6e77b89d36,Telephony,1,37.99,37.99,Bahia,b557167d1f6b2debb7420fb1b4e00ef7
a688c7001406d268e4d8779ab25573a1-L1,2018-01-30 09:47:46,a688c7001406d268e4d8779ab25573a1,SKU-93d2aa0c31,Computers Accessories,1,221.91,221.91,Santa Catarina,23a9f55c66d01a7ef276caa71a4c3879
a688c7001406d268e4d8779ab25573a1-L2,2018-01-30 09:47:46,a688c7001406d268e4d8779ab25573a1,SKU-bd2b6d27ce,Computers Accessories,1,261.91,261.91,Santa Catarina,23a9f55c66d01a7ef276caa71a4c3879
77f479e3e239f3478fe743b319837eb5-L1,2018-01-30 10:32:19,77f479e3e239f3478fe743b319837eb5,SKU-f62cbf4416,Electronics,1,13.65,13.65,Rio Grande do Sul,e0ccc70fadc2a30e09211c4b3cfa04ec
b77521536083d321e2947f3258b0a5c2-L1,2018-01-30 10:34:56,b77521536083d321e2947f3258b0a5c2,SKU-b6ea15ce7e,Telephony,1,45.0,45.0,Sao Paulo,65ecd2a980ae17b7c7714b86ae42c801
e98379ee17e55f764423de1d693daf42-L1,2018-01-30 10:37:04,e98379ee17e55f764423de1d693daf42,SKU-aedeeed7f1,Electronics,1,12.9,12.9,Sao Paulo,3d4f12dece1264e5d6321f1b7f003336
9a9958a5b85d3a8dc6b52dd8c79b516b-L1,2018-01-30 10:56:40,9a9958a5b85d3a8dc6b52dd8c79b516b,SKU-e53e557d5a,Computers Accessories,1,89.3,89.3,Rio de Janeiro,f64075e7fa628bdc6c3e7c3108d7c624
2dde024859f51fefb1cf3975ae42c563-L1,2018-01-30 10:56:41,2dde024859f51fefb1cf3975ae42c563,SKU-36f60d4522,Computers Accessories,1,89.49,89.49,Rio de Janeiro,f64075e7fa628bdc6c3e7c3108d7c624
403ce7c187ea2be61ea4f564d3c71688-L1,2018-01-30 11:14:56,403ce7c187ea2be61ea4f564d3c71688,SKU-dab2413ead,Telephony,1,29.98,29.98,Amazonas,e71621a6618c9176b4907f3ef0644e2d
50b885373bbe35c76bf53c301a8a845e-L1,2018-01-30 11:41:46,50b885373bbe35c76bf53c301a8a845e,SKU-656e0eca68,Computers Accessories,1,87.8,87.8,Rio de Janeiro,7d8327f62b7432527f644e60f4eb092f
b168316aac3ca36c5087b0e250c9008f-L1,2018-01-30 11:45:50,b168316aac3ca36c5087b0e250c9008f,SKU-b6acad95bb,Telephony,1,15.9,15.9,Minas Gerais,1cd9505764ad8063c9df6b3b363b59fe
846de1a3e7ca6bf29333e1db02040ab6-L1,2018-01-30 11:51:07,846de1a3e7ca6bf29333e1db02040ab6,SKU-08a58dc963,Computers Accessories,2,129.0,258.0,Goias,58f20748b5ef303f21ad24e74b8eaa42
f769d5778736c059f21be80b520c0b86-L1,2018-01-30 12:08:40,f769d5778736c059f21be80b520c0b86,SKU-b99e4f4fa3,Electronics,1,19.9,19.9,Santa Catarina,b7f455082e5cd9e6a71b502dcbbfab5d
27d40c905fcf5d681df561eb736986e2-L1,2018-01-30 13:30:17,27d40c905fcf5d681df561eb736986e2,SKU-ee3d532c8a,Computers Accessories,2,100.0,200.0,Bahia,6f5d96fba6a9c2d3d128b2b4a19c0b7b
11d91b6084c2ad87ceb2d91af4483714-L1,2018-01-30 13:40:53,11d91b6084c2ad87ceb2d91af4483714,SKU-6803077179,Electronics,1,19.9,19.9,Sao Paulo,e1dcab951326dda56ef643f96c5a674b
e3814831894acaf0ee4561b4a610b580-L1,2018-01-30 13:45:20,e3814831894acaf0ee4561b4a610b580,SKU-bee2e070c3,Computers Accessories,2,180.0,360.0,Sao Paulo,d221aa4a83c4a82b0c28e332645d794e
565f70f153b3d8a2684d6808ba284de7-L1,2018-01-30 13:50:27,565f70f153b3d8a2684d6808ba284de7,SKU-93c902b021,Electronics,1,97.9,97.9,Sao Paulo,002ed12115742033f015cb3c269ccf68
88d0690c4598321b6166f806c2da7034-L1,2018-01-30 14:04:57,88d0690c4598321b6166f806c2da7034,SKU-3f14d74054,Computers Accessories,1,84.9,84.9,Rio de Janeiro,9f13bdb4c0f5b6a3a6b5f4cf33c0121f
163fcb371458c9705276afbd04c365ce-L1,2018-01-30 14:10:05,163fcb371458c9705276afbd04c365ce,SKU-b18c7c9721,Computers Accessories,2,19.5,39.0,Sao Paulo,ece2e8e54ade2d96986b93ca899f67d0
6b24fdfdcbca62d19e7fa83f37af2fb7-L1,2018-01-30 14:20:49,6b24fdfdcbca62d19e7fa83f37af2fb7,SKU-4ce9ab5281,Computers Accessories,1,41.9,41.9,Minas Gerais,db42d4def623c5f48579124a0e969e9c
6296cd93e0540917385ff96f03f3ad92-L1,2018-01-30 14:33:57,6296cd93e0540917385ff96f03f3ad92,SKU-656e0eca68,Computers Accessories,2,87.8,175.6,Rio Grande do Sul,c9253d1a83b191cbd6f36fdc1de7e3d8
d36c9e6c91bc20393532ed865c34911d-L1,2018-01-30 14:41:29,d36c9e6c91bc20393532ed865c34911d,SKU-fb6782985a,Computers Accessories,1,79.99,79.99,Sao Paulo,18d9b0fed8328d847cb754ceff384ba3
f51dee029e4d8a8d3cf9a33de36dce7c-L1,2018-01-30 14:45:46,f51dee029e4d8a8d3cf9a33de36dce7c,SKU-656e0eca68,Computers Accessories,2,87.8,175.6,Sao Paulo,a1a9bf49d51890f5f5db649034c7b59f
9de125e032c8c74ccbcf9a5b7a3b4faa-L1,2018-01-30 14:57:32,9de125e032c8c74ccbcf9a5b7a3b4faa,SKU-a1bf559ac1,Computers Accessories,1,27.9,27.9,Distrito Federal,662d88cbd178177a50141111d3a6932c
08cae26133a5501cdf7b13db6bcf39e6-L1,2018-01-30 14:58:10,08cae26133a5501cdf7b13db6bcf39e6,SKU-0fdd1ea79f,Computers Accessories,1,67.0,67.0,Sao Paulo,ddab5650ba76e2fa2d7e25ed3343bd92
2066d97e219a2639a073fa775cf5664b-L1,2018-01-30 14:58:20,2066d97e219a2639a073fa775cf5664b,SKU-ab959a1471,Electronics,1,19.5,19.5,Sao Paulo,34398e8e2a91eb4c8aa4ed7c7ac3e54e
d94353ea4014f1fc7b6eaadcc9c90fe7-L1,2018-01-30 15:13:25,d94353ea4014f1fc7b6eaadcc9c90fe7,SKU-6f58431a71,Computers Accessories,1,25.89,25.89,Goias,e90b08b050dbdfea652ac5acc8bff261
07bd0c7e13ac7c3a408dd3bc8f18fc78-L1,2018-01-30 15:18:07,07bd0c7e13ac7c3a408dd3bc8f18fc78,SKU-dc9471db93,Computers Accessories,2,276.9,553.8,Sao Paulo,e246473a236ca29747182e7986dbdb7a
d59d667327f6340bdea79e39c63893ad-L1,2018-01-30 15:20:00,d59d667327f6340bdea79e39c63893ad,SKU-8700d9f847,Computers Accessories,1,29.9,29.9,Sao Paulo,55543bf11f1d39d0639f7e9cbac20cd4
c84b66bfc6edd6b56325d5342ec421a0-L1,2018-01-30 15:26:08,c84b66bfc6edd6b56325d5342ec421a0,SKU-33f17ed3c6,Telephony,1,27.99,27.99,Sao Paulo,c445ea6306e2e1781c48d159a28f3aa9
47718199d2ca56a38ae8cfccc158c692-L1,2018-01-30 15:54:34,47718199d2ca56a38ae8cfccc158c692,SKU-566a4f2c43,Electronics,1,21.9,21.9,Sao Paulo,621d7618a6e51635c258127314d3f457
5f22a7ee1c317c6e6f25ebe122f66bdd-L1,2018-01-30 16:08:08,5f22a7ee1c317c6e6f25ebe122f66bdd,SKU-9c422a5191,Computers Accessories,1,53.99,53.99,Sao Paulo,30fb797166d5fd14e26d05b73dd666b6
00ce92d57f4f9a112bdb8a2a283e5f97-L1,2018-01-30 16:20:19,00ce92d57f4f9a112bdb8a2a283e5f97,SKU-d1c427060a,Computers Accessories,1,149.0,149.0,Rio de Janeiro,a67fecd4801b668a6f99946a13333c61
3e01bcdfc97eab0de1ea04ac3848d32d-L1,2018-01-30 16:33:31,3e01bcdfc97eab0de1ea04ac3848d32d,SKU-3b0f795103,Telephony,1,29.99,29.99,Minas Gerais,3ddf3a844281361d1b333943de3c611c
2d61f270bc350937faeb8bdcbe4cd192-L1,2018-01-30 16:33:33,2d61f270bc350937faeb8bdcbe4cd192,SKU-26f76ddb00,Electronics,1,12.9,12.9,Rio de Janeiro,e651d2d81b0b818d1910812d85fa513b
2e1f6e6e433e40edc3aa9db762193273-L1,2018-01-30 16:47:07,2e1f6e6e433e40edc3aa9db762193273,SKU-0faa4ca558,Computers Accessories,1,19.99,19.99,Sao Paulo,eac5ee35c6de47292130131a338a514c
0d88c1807ea23596e9a3222c2aad549d-L1,2018-01-30 17:30:44,0d88c1807ea23596e9a3222c2aad549d,SKU-67ee002d7d,Electronics,2,12.9,25.8,Minas Gerais,c3acc90196232a67b4d46d5a481f256c
329daaca8f5a3ab07c97b99a0fe5f23c-L1,2018-01-30 17:58:36,329daaca8f5a3ab07c97b99a0fe5f23c,SKU-7c4a8bec21,Audio,1,19.9,19.9,Sao Paulo,4b3bb6a96863c6ec44be8e01305d4417
8841e13f182213322043988dd67f3780-L1,2018-01-30 18:19:57,8841e13f182213322043988dd67f3780,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Espirito Santo,0a91529edd0e0e5aaf2d64f8ecd9dfa8
0e5c4fff98e1b7885f4ce7e7e13e37f1-L1,2018-01-30 18:26:27,0e5c4fff98e1b7885f4ce7e7e13e37f1,SKU-6631e618f6,Computers Accessories,1,82.9,82.9,Minas Gerais,1905e93efce7230225a12a8b9ce1238c
c14c3f7884d25f88ef34bc018d3accc6-L1,2018-01-30 18:33:28,c14c3f7884d25f88ef34bc018d3accc6,SKU-c9c6fde711,Telephony,1,29.99,29.99,Minas Gerais,ada32fb81ebb80940c51e933e2e45c63
49e7180375786af0f0ba3d10aa233bd7-L1,2018-01-30 19:08:33,49e7180375786af0f0ba3d10aa233bd7,SKU-18b0e642cb,Computers Accessories,1,31.9,31.9,Sao Paulo,0a57fe85f9e5335c4514c42f299a40d8
86bf271e1a69a73159db69b6b820d8e2-L1,2018-01-30 19:10:44,86bf271e1a69a73159db69b6b820d8e2,SKU-ee3e94e918,Computers Accessories,1,136.4,136.4,Minas Gerais,88ddfd52d6fe67c57b246311521fcfdc
ad011a3e400b99be12aa7d90ceaba499-L1,2018-01-30 19:15:22,ad011a3e400b99be12aa7d90ceaba499,SKU-3f14d74054,Computers Accessories,1,84.9,84.9,Sao Paulo,1412559410af5e92c35e053fd6acd006
3e23457628bb06cc3328814e58a4f889-L1,2018-01-30 19:15:23,3e23457628bb06cc3328814e58a4f889,SKU-36f60d4522,Computers Accessories,1,89.5,89.5,Sao Paulo,1412559410af5e92c35e053fd6acd006
0babf33efe3b411528d29e03b76acc5d-L1,2018-01-30 19:30:05,0babf33efe3b411528d29e03b76acc5d,SKU-93c902b021,Electronics,1,97.9,97.9,Santa Catarina,18732136dfb87593d4915dd33b402350
49153487110cdea2e59215a536aff73b-L1,2018-01-30 19:41:32,49153487110cdea2e59215a536aff73b,SKU-4464ecc5c8,Computers Accessories,1,56.0,56.0,Minas Gerais,317976b82ac3e3e131f2ea236e6a7b17
9ac3961be44625036ccce3f47ad8aaa9-L1,2018-01-30 20:08:41,9ac3961be44625036ccce3f47ad8aaa9,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Sao Paulo,38b32a1211126d62dbd3ccc586d9d743
fd191af945fc7109f19f6224cbbceed4-L1,2018-01-30 20:25:17,fd191af945fc7109f19f6224cbbceed4,SKU-1629b469d0,Telephony,1,29.99,29.99,Sergipe,6303dfd52a2ce2cf2d0ddac05f34eb62
ff280fe8985905ec69a41d6510cdcbe4-L1,2018-01-30 20:36:55,ff280fe8985905ec69a41d6510cdcbe4,SKU-d34ffc1c0b,Electronics,1,9.99,9.99,Sao Paulo,a36e57a672a8f157f62eff071dc25b27
a03310d9287cd64790388948501066cf-L1,2018-01-30 20:45:50,a03310d9287cd64790388948501066cf,SKU-317a068844,Computers Accessories,1,79.99,79.99,Minas Gerais,a658ea557e4a20a93cef77c26bf3811a
bd772d39b54bb1d71b63a7e1c1c8304b-L1,2018-01-30 21:06:30,bd772d39b54bb1d71b63a7e1c1c8304b,SKU-247fa5b4e2,Computers Accessories,1,29.9,29.9,Rio Grande do Sul,c01d60d37b02b3483e3f1d74f8910756
29760b4b3e268c6ac38bf18c85c89d88-L1,2018-01-30 21:20:02,29760b4b3e268c6ac38bf18c85c89d88,SKU-74ae869eb8,Telephony,1,39.99,39.99,Rio Grande do Sul,e7b135b2f9ae921f40a96f2aa0293cd3
d9f95380355620563827773435496b67-L1,2018-01-30 21:33:10,d9f95380355620563827773435496b67,SKU-6e77b89d36,Telephony,1,37.99,37.99,Sao Paulo,a06f91da0bcf4f2ba635ee92ba3c33c6
2f783e7dd705688d34e7d8b9e5a3e33a-L1,2018-01-30 21:56:23,2f783e7dd705688d34e7d8b9e5a3e33a,SKU-f0b543161e,Telephony,1,21.99,21.99,Sao Paulo,0df4058d847e9707a228be629d3f5569
e623ce1206781e57a58020bca18aeb28-L1,2018-01-30 23:41:41,e623ce1206781e57a58020bca18aeb28,SKU-8c5876b1c7,Telephony,1,49.0,49.0,Para,3ca2f14e7557aad9076a9056d0c41c5e
309de5faf9baa8961fd068f3f4e44dcd-L1,2018-01-31 00:05:22,309de5faf9baa8961fd068f3f4e44dcd,SKU-a12c9204f6,Computers Accessories,1,29.99,29.99,Rio Grande do Sul,72535bb4d0048ab6c69d0364ce0dee54
2df5ebb637dfe6f39497c081655a0275-L1,2018-01-31 00:46:48,2df5ebb637dfe6f39497c081655a0275,SKU-8d4f2bb7e9,Telephony,1,19.9,19.9,Bahia,01e66e20cc67536e6fa27878ed07ad0a
8e87d18bbab2a0394d37332363c1f804-L1,2018-01-31 01:38:52,8e87d18bbab2a0394d37332363c1f804,SKU-115e606ac8,Computers Accessories,1,39.9,39.9,Bahia,b8d4b3cf9105c2e88a1b7f62d1487c94
7a94606a015a9feffa3b4ac23e84d132-L1,2018-01-31 07:56:18,7a94606a015a9feffa3b4ac23e84d132,SKU-b99e4f4fa3,Electronics,1,19.9,19.9,Sao Paulo,8a68b098824b1f7e0a07f4d0589be32b
d536b84091b6a78e8ee96dc108b21a8e-L1,2018-01-31 08:31:53,d536b84091b6a78e8ee96dc108b21a8e,SKU-ae52eeb838,Computers Accessories,1,69.9,69.9,Rio de Janeiro,db63e879524ddfd185cbadd019c367ca
